_id,LocationType,Time,Season,OffendingAnimalLeashStatus,IncidentType,VictimType,FinancialYear,Count
341,Dog Park,9 am to Noon,Autumn,Unknown,Attack,Animal,2023/24,1
342,Dog Park,9 am to Noon,Autumn,Unknown,Attack,Unknown,2019/20,1
343,Dog Park,9 am to Noon,Autumn,Unknown,Attack,Unknown,2022/23,1
344,Dog Park,9 am to Noon,Autumn,Unknown,Harassment,Animal,2021/22,1
345,Dog Park,9 am to Noon,Autumn,Unknown,Harassment,Human,2021/22,1
346,Dog Park,9 am to Noon,Autumn,Unknown,Harassment,Human,2023/24,1
347,Dog Park,9 am to Noon,Spring,No Leash,Attack,Animal,2021/22,1
348,Dog Park,9 am to Noon,Spring,No Leash,Attack,Human,2019/20,1
349,Dog Park,9 am to Noon,Spring,No Leash,Attack,Human,2020/21,1
350,Dog Park,9 am to Noon,Spring,Unknown,Attack,Animal,2018/19,1
351,Dog Park,9 am to Noon,Spring,Unknown,Attack,Animal,2019/20,1
352,Dog Park,9 am to Noon,Spring,Unknown,Attack,Human,2019/20,1
353,Dog Park,9 am to Noon,Spring,Unknown,Attack,Unknown,2019/20,1
354,Dog Park,9 am to Noon,Spring,Unknown,Attack,Unknown,2022/23,1
355,Dog Park,9 am to Noon,Spring,Unknown,Attack,Unknown,2023/24,1
356,Dog Park,9 am to Noon,Spring,Unknown,Harassment,Animal,bef 30 Jun 2018,1
357,Dog Park,9 am to Noon,Spring,Unknown,Harassment,Human,2020/21,1
358,Dog Park,9 am to Noon,Spring,Unknown,Harassment,Unknown,2020/21,1
359,Dog Park,9 am to Noon,Summer,No Leash,Attack,Animal,2021/22,1
360,Dog Park,9 am to Noon,Summer,No Leash,Attack,Animal,2022/23,1
361,Dog Park,9 am to Noon,Summer,No Leash,Attack,Human,2019/20,1
362,Dog Park,9 am to Noon,Summer,No Leash,Harassment,Animal,2021/22,1
363,Dog Park,9 am to Noon,Summer,On a Leash,Attack,Animal,2019/20,1
364,Dog Park,9 am to Noon,Summer,Unknown,Attack,Animal,2022/23,1
365,Dog Park,9 am to Noon,Summer,Unknown,Harassment,Human,2019/20,1
366,Dog Park,9 am to Noon,Winter,No Leash,Attack,Animal,2018/19,1
367,Dog Park,9 am to Noon,Winter,No Leash,Attack,Unknown,2022/23,1
368,Dog Park,9 am to Noon,Winter,No Leash,Harassment,Animal,2020/21,1
369,Dog Park,9 am to Noon,Winter,No Leash,Harassment,Animal,bef 30 Jun 2018,1
370,Dog Park,9 am to Noon,Winter,No Leash,Harassment,Both,2020/21,1
371,Dog Park,9 am to Noon,Winter,No Leash,Harassment,Human,2022/23,1
372,Dog Park,9 am to Noon,Winter,On a Leash,Harassment,Human,2022/23,1
373,Dog Park,9 am to Noon,Winter,Unknown,Attack,Animal,2023/24,2
374,Dog Park,9 am to Noon,Winter,Unknown,Attack,Human,2022/23,1
375,Dog Park,9 am to Noon,Winter,Unknown,Attack,Unknown,2019/20,1
376,Dog Park,9 am to Noon,Winter,Unknown,Harassment,Human,2021/22,1
377,Dog Park,9 am to Noon,Winter,Unknown,Harassment,Unknown,2018/19,1
378,Dog Park,9 am to Noon,Winter,Unknown,Harassment,Unknown,2019/20,1
379,Dog Park,9 am to Noon,Winter,Unknown,Harassment,Unknown,bef 30 Jun 2018,1
380,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2018/19,2
381,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2020/21,4
382,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2021/22,2
383,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2022/23,1
384,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Animal,2023/24,1
385,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Both,2021/22,1
386,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Human,2019/20,1
387,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Human,2020/21,1
388,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Unknown,2020/21,1
389,Dog Park,Noon to 5 pm,Autumn,No Leash,Attack,Unknown,2022/23,1
390,Dog Park,Noon to 5 pm,Autumn,On a Leash,Attack,Unknown,2022/23,1
391,Dog Park,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2019/20,1
392,Dog Park,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2020/21,1
393,Dog Park,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2022/23,2
394,Dog Park,Noon to 5 pm,Autumn,Unknown,Attack,Human,2019/20,1
395,Dog Park,Noon to 5 pm,Autumn,Unknown,Attack,Unknown,2023/24,1
396,Dog Park,Noon to 5 pm,Autumn,Unknown,Harassment,Animal,2021/22,1
397,Dog Park,Noon to 5 pm,Autumn,Unknown,Harassment,Animal,2022/23,1
398,Dog Park,Noon to 5 pm,Autumn,Unknown,Harassment,Animal,bef 30 Jun 2018,1
399,Dog Park,Noon to 5 pm,Autumn,Unknown,Harassment,Human,2018/19,1
400,Dog Park,Noon to 5 pm,Autumn,Unknown,Harassment,Unknown,2021/22,1
401,Dog Park,Noon to 5 pm,Autumn,Unknown,Harassment,Unknown,2022/23,1
402,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Animal,2019/20,1
403,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Animal,2020/21,1
404,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Animal,2021/22,1
405,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Animal,2022/23,1
406,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Animal,2023/24,2
407,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Human,2020/21,1
408,Dog Park,Noon to 5 pm,Spring,No Leash,Attack,Unknown,2023/24,1
409,Dog Park,Noon to 5 pm,Spring,No Leash,Harassment,Animal,2018/19,1
410,Dog Park,Noon to 5 pm,Spring,No Leash,Harassment,Animal,2021/22,1
411,Dog Park,Noon to 5 pm,Spring,No Leash,Harassment,Human,2020/21,1
412,Dog Park,Noon to 5 pm,Spring,No Leash,Harassment,Unknown,2018/19,1
413,Dog Park,Noon to 5 pm,Spring,On a Leash,Attack,Animal,2019/20,1
414,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Animal,2018/19,1
415,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Animal,2019/20,1
416,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Animal,2020/21,1
417,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Animal,2021/22,2
418,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Animal,2022/23,2
419,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Animal,2023/24,2
420,Dog Park,Noon to 5 pm,Spring,Unknown,Attack,Unknown,2021/22,1
421,Dog Park,Noon to 5 pm,Spring,Unknown,Harassment,Animal,2019/20,1
422,Dog Park,Noon to 5 pm,Spring,Unknown,Harassment,Unknown,2018/19,1
423,Dog Park,Noon to 5 pm,Spring,Unknown,Harassment,Unknown,2019/20,1
424,Dog Park,Noon to 5 pm,Summer,No Leash,Attack,Animal,2019/20,1
425,Dog Park,Noon to 5 pm,Summer,No Leash,Attack,Animal,2020/21,1
426,Dog Park,Noon to 5 pm,Summer,No Leash,Attack,Animal,2023/24,1
427,Dog Park,Noon to 5 pm,Summer,On a Leash,Attack,Animal,2023/24,1
428,Dog Park,Noon to 5 pm,Summer,Unknown,Attack,Animal,2019/20,1
429,Dog Park,Noon to 5 pm,Summer,Unknown,Attack,Animal,2020/21,1
430,Dog Park,Noon to 5 pm,Summer,Unknown,Attack,Human,2019/20,1
431,Dog Park,Noon to 5 pm,Summer,Unknown,Attack,Human,2020/21,1
432,Dog Park,Noon to 5 pm,Summer,Unknown,Attack,Unknown,2019/20,1
433,Dog Park,Noon to 5 pm,Summer,Unknown,Harassment,Animal,2020/21,1
434,Dog Park,Noon to 5 pm,Winter,No Leash,Attack,Animal,2021/22,3
435,Dog Park,Noon to 5 pm,Winter,No Leash,Attack,Animal,2022/23,2
436,Dog Park,Noon to 5 pm,Winter,No Leash,Attack,Both,2020/21,1
437,Dog Park,Noon to 5 pm,Winter,No Leash,Attack,Human,2021/22,1
438,Dog Park,Noon to 5 pm,Winter,No Leash,Attack,Unknown,2023/24,1
439,Dog Park,Noon to 5 pm,Winter,No Leash,Harassment,Animal,2019/20,1
440,Dog Park,Noon to 5 pm,Winter,No Leash,Harassment,Human,2021/22,1
441,Dog Park,Noon to 5 pm,Winter,No Leash,Harassment,Unknown,2020/21,1
442,Dog Park,Noon to 5 pm,Winter,On a Leash,Attack,Animal,2023/24,1
443,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Animal,2020/21,2
444,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Animal,2021/22,1
445,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Animal,2022/23,3
446,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Animal,2023/24,1
447,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Human,2018/19,1
448,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2019/20,1
449,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2020/21,1
450,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2021/22,1
451,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2022/23,2
452,Dog Park,Noon to 5 pm,Winter,Unknown,Attack,Unknown,2023/24,1
453,Dog Park,Noon to 5 pm,Winter,Unknown,Harassment,Animal,2019/20,1
454,Dog Park,Noon to 5 pm,Winter,Unknown,Harassment,Animal,2021/22,1
455,Dog Park,Noon to 5 pm,Winter,Unknown,Harassment,Animal,2022/23,2
456,Dog Park,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2019/20,1
457,Dog Park,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2020/21,1
458,Dog Park,Unknown,Autumn,No Leash,Attack,Animal,2020/21,1
459,Dog Park,Unknown,Autumn,No Leash,Attack,Unknown,2021/22,1
460,Dog Park,Unknown,Autumn,No Leash,Harassment,Unknown,2022/23,1
461,Dog Park,Unknown,Autumn,Unknown,Attack,Animal,2018/19,1
462,Dog Park,Unknown,Autumn,Unknown,Attack,Animal,2021/22,1
463,Dog Park,Unknown,Spring,Unknown,Attack,Unknown,2022/23,1
464,Dog Park,Unknown,Summer,No Leash,Attack,Animal,2018/19,1
465,Dog Park,Unknown,Summer,No Leash,Attack,Animal,2022/23,1
466,Dog Park,Unknown,Summer,No Leash,Attack,Unknown,2023/24,1
467,Dog Park,Unknown,Summer,No Leash,Harassment,Animal,2018/19,1
468,Dog Park,Unknown,Summer,On a Leash,Harassment,Unknown,2020/21,1
469,Dog Park,Unknown,Winter,No Leash,Attack,Animal,2018/19,3
470,Dog Park,Unknown,Winter,No Leash,Attack,Animal,2019/20,1
471,Dog Park,Unknown,Winter,No Leash,Attack,Unknown,2019/20,1
472,Dog Park,Unknown,Winter,No Leash,Harassment,Unknown,2020/21,1
473,Dog Park,Unknown,Winter,Unknown,Attack,Animal,2022/23,2
474,Dog Park,Unknown,Winter,Unknown,Attack,Unknown,2018/19,1
475,Dog Park,Unknown,Winter,Unknown,Attack,Unknown,2022/23,1
476,Dog Park,Unknown,Winter,Unknown,Harassment,Animal,2020/21,1
477,Dog Park,Unknown,Winter,Unknown,Harassment,Animal,2021/22,1
478,Dog Park,Unknown,Winter,Unknown,Harassment,Unknown,2021/22,1
479,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2018/19,2
480,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2019/20,2
481,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2020/21,3
482,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2021/22,2
483,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2022/23,7
484,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2023/24,4
485,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Both,2018/19,2
486,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Both,2023/24,1
487,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2018/19,2
488,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2019/20,4
489,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2020/21,1
490,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2021/22,3
491,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2022/23,3
492,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Human,bef 30 Jun 2018,2
493,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Unknown,2018/19,2
494,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Unknown,2019/20,2
495,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Unknown,2020/21,1
496,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Unknown,2021/22,1
497,Footpath,5 pm to 8 pm,Autumn,No Leash,Attack,Unknown,2022/23,1
498,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Animal,2019/20,3
499,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Animal,2020/21,2
500,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Animal,2022/23,3
501,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Animal,2023/24,2
502,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Both,2018/19,1
503,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Both,2021/22,1
504,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2019/20,1
505,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2020/21,4
506,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2021/22,1
507,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2022/23,2
508,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2023/24,1
509,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,2018/19,1
510,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,2019/20,1
511,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,2020/21,1
512,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,2021/22,1
513,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,2023/24,1
514,Footpath,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,bef 30 Jun 2018,1
515,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Animal,2018/19,1
516,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Animal,2020/21,1
517,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Animal,2021/22,2
518,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Animal,2022/23,2
519,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Both,2020/21,1
520,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2018/19,1
521,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2019/20,2
522,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2020/21,1
523,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2022/23,1
524,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Unknown,2020/21,1
525,Footpath,5 pm to 8 pm,Autumn,On a Leash,Attack,Unknown,2021/22,1
526,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2018/19,2
527,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2019/20,3
528,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2020/21,2
529,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2021/22,2
530,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2022/23,1
531,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2023/24,3
532,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Both,2020/21,1
533,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Human,2018/19,1
534,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Human,2019/20,1
535,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Human,2021/22,2
536,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Human,2022/23,1
537,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Human,bef 30 Jun 2018,1
538,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Unknown,2018/19,1
539,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Unknown,2019/20,2
540,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Unknown,2021/22,1
541,Footpath,5 pm to 8 pm,Autumn,Unknown,Attack,Unknown,2023/24,2
542,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Human,2019/20,1
543,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Human,2021/22,1
544,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2018/19,2
545,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2019/20,1
546,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2020/21,1
547,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2021/22,2
548,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2022/23,2
549,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2023/24,1
550,Footpath,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,bef 30 Jun 2018,1
551,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2018/19,1
552,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2019/20,5
553,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2020/21,10
554,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2021/22,10
555,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2022/23,6
556,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2023/24,7
557,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Both,2020/21,2
558,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Both,2021/22,1
559,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Both,2022/23,1
560,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Both,2023/24,1
561,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,2018/19,1
562,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,2019/20,2
563,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,2020/21,3
564,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,2021/22,4
565,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,2022/23,5
566,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,2023/24,5
567,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Human,bef 30 Jun 2018,1
568,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2019/20,4
569,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2020/21,2
570,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2021/22,1
571,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2022/23,5
572,Footpath,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2023/24,3
573,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2018/19,3
574,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2019/20,3
575,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2020/21,2
576,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2021/22,4
577,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2022/23,1
578,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2023/24,2
579,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Both,2021/22,1
580,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2018/19,1
581,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2019/20,1
582,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2020/21,1
583,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2021/22,2
584,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2023/24,1
585,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Unknown,2019/20,2
586,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Unknown,2021/22,1
587,Footpath,5 pm to 8 pm,Spring,No Leash,Harassment,Unknown,2023/24,1
588,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Animal,2019/20,1
589,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Animal,2020/21,1
590,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Animal,2022/23,1
591,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Animal,2023/24,4
592,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Both,2018/19,1
593,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Human,2018/19,2
594,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Human,2020/21,2
595,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Human,2021/22,2
596,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Human,2022/23,2
597,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Human,2023/24,2
598,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Human,bef 30 Jun 2018,1
599,Footpath,5 pm to 8 pm,Spring,On a Leash,Attack,Unknown,2023/24,1
600,Footpath,5 pm to 8 pm,Spring,On a Leash,Harassment,Human,2021/22,1
601,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Animal,2018/19,4
602,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Animal,2020/21,2
603,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Animal,2021/22,1
604,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Both,2022/23,1
605,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Human,2019/20,1
606,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Human,2020/21,2
607,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Human,2021/22,2
608,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Human,2022/23,2
609,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Human,2023/24,1
610,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2020/21,2
611,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2021/22,1
612,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2022/23,3
613,Footpath,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2023/24,1
614,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Animal,2019/20,1
615,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Animal,2020/21,1
616,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2018/19,1
617,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2019/20,1
618,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2020/21,2
619,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2023/24,1
620,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2018/19,1
621,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2019/20,3
622,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2021/22,1
623,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2022/23,2
624,Footpath,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2023/24,1
625,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2018/19,5
626,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2019/20,4
627,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2020/21,12
628,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2021/22,3
629,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2022/23,6
630,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2023/24,6
631,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Both,2021/22,1
632,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Human,2019/20,2
633,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Human,2020/21,1
634,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Human,2021/22,2
635,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Human,2022/23,1
636,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Human,2023/24,2
637,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Human,bef 30 Jun 2018,2
638,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2019/20,1
639,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2020/21,1
640,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2021/22,4
641,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2022/23,2
642,Footpath,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2023/24,4
643,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2019/20,3
644,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2020/21,1
645,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2021/22,2
646,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2022/23,1
647,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2023/24,3
648,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2018/19,1
649,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2020/21,2
650,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2022/23,1
651,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2023/24,1
652,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Human,bef 30 Jun 2018,1
653,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2018/19,1
654,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2020/21,1
655,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2021/22,2
656,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2022/23,4
657,Footpath,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2023/24,1
658,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Animal,2018/19,4
659,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Animal,2020/21,1
660,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Animal,2023/24,1
661,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2018/19,1
662,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2021/22,1
663,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2022/23,1
664,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2023/24,1
665,Footpath,5 pm to 8 pm,Summer,On a Leash,Attack,Unknown,2021/22,1
666,Footpath,5 pm to 8 pm,Summer,On a Leash,Harassment,Animal,2018/19,1
667,Footpath,5 pm to 8 pm,Summer,On a Leash,Harassment,Animal,2023/24,1
668,Footpath,5 pm to 8 pm,Summer,On a Leash,Harassment,Animal,bef 30 Jun 2018,1
