session_id,event_type,event_time,traffic_source,device_type
7b25bdb6-26c7-422a-8874-751fed877951,ATC,2023-08-19T23:53:45.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,ATC,2023-08-19T23:54:21.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-19T23:52:48.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,HP,2023-08-19T23:53:10.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-19T23:53:35.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-19T23:54:33.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-19T23:55:02.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-19T23:55:38.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-19T23:56:11.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-19T23:56:43.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-19T23:57:44.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-19T23:58:12.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-19T23:58:41.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,HP,2023-08-19T23:59:14.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-20T00:00:18.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,HP,2023-08-20T00:00:44.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-20T00:01:03.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,HP,2023-08-20T00:01:39.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:01:59.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:02:24.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-20T00:02:49.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-20T00:04:10.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-20T00:04:37.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-20T00:05:39.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:06:10.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:06:33.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:06:55.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SCR,2023-08-20T00:07:32.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-20T00:08:36.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:09:52.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-20T00:10:25.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-20T00:10:54.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:11:31.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,CL,2023-08-20T00:11:52.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,SER,2023-08-20T00:12:51.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,VI,2023-08-19T23:57:14.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,VI,2023-08-19T23:59:42.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,VI,2023-08-20T00:03:16.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,VI,2023-08-20T00:05:12.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,VI,2023-08-20T00:14:40.881Z,MOBILE,iOS
7b25bdb6-26c7-422a-8874-751fed877951,VI,2023-08-20T00:15:10.881Z,MOBILE,iOS
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2022-12-30T15:43:21.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,ATC,2022-12-31T11:17:09.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2022-12-31T11:13:56.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-01T06:53:58.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-03T19:51:49.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SCR,2023-01-03T21:56:21.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-04T00:00:34.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-04T04:08:45.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-04T06:14:21.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SCR,2023-01-04T08:18:52.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-04T10:22:15.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-04T12:27:52.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-04T14:32:57.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-04T16:36:20.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-04T18:40:28.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SER,2023-01-04T20:45:29.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SER,2023-01-04T22:49:44.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SER,2023-01-05T00:53:58.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T02:59:05.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-05T05:03:47.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T07:10:10.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T09:13:50.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SCR,2023-01-05T11:20:30.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T13:23:50.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T15:29:45.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T17:34:06.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-05T21:43:35.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-05T23:50:24.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,SCR,2023-01-06T01:53:03.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,HP,2023-01-06T03:59:35.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-06T06:04:10.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-06T10:08:23.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,CL,2023-01-06T14:18:08.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,VI,2023-01-04T02:03:38.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,VI,2023-01-05T19:39:55.822Z,MOBILE,Android
7dd5187a-cd08-4304-ac9a-82c534a19054,VI,2023-01-06T08:05:52.822Z,MOBILE,Android
8bc366e1-d5d0-4629-bea4-50d7600bd822,HP,2023-02-27T22:58:59.822Z,MOBILE,Android
8bc366e1-d5d0-4629-bea4-50d7600bd822,ATC,2023-02-28T06:22:42.822Z,MOBILE,Android
8bc366e1-d5d0-4629-bea4-50d7600bd822,CL,2023-02-28T20:52:32.822Z,MOBILE,Android
8bc366e1-d5d0-4629-bea4-50d7600bd822,VI,2023-02-28T06:19:26.822Z,MOBILE,Android
8bc366e1-d5d0-4629-bea4-50d7600bd822,VI,2023-03-01T04:13:37.822Z,MOBILE,Android
2ef250db-1bf6-408a-a679-f185caf237ca,HP,2023-11-03T17:07:05.822Z,MOBILE,Android
2ef250db-1bf6-408a-a679-f185caf237ca,ATC,2023-11-03T18:19:37.822Z,MOBILE,Android
2ef250db-1bf6-408a-a679-f185caf237ca,SCR,2023-11-03T18:18:34.822Z,MOBILE,Android
2ef250db-1bf6-408a-a679-f185caf237ca,SER,2023-11-03T19:27:53.822Z,MOBILE,Android
b1f6eaa5-a390-4388-af04-212393e46143,HP,2023-11-09T15:08:32.115Z,MOBILE,Android
b1f6eaa5-a390-4388-af04-212393e46143,ATC,2023-11-09T15:16:31.115Z,MOBILE,Android
b1f6eaa5-a390-4388-af04-212393e46143,SCR,2023-11-09T15:16:52.115Z,MOBILE,Android
b1f6eaa5-a390-4388-af04-212393e46143,HP,2023-11-11T06:35:06.115Z,MOBILE,Android
3d28d586-08d3-4629-bf6d-c09b3f483bcf,HP,2021-09-15T06:47:45.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,ATC,2021-09-15T11:55:12.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,ATC,2021-09-15T11:52:54.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,ATC,2021-09-15T16:59:38.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,HP,2021-09-16T03:15:51.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,HP,2021-09-16T13:36:39.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,CL,2021-09-16T23:48:51.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,SER,2021-09-17T04:54:00.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,HP,2021-09-17T10:00:26.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,ATC,2021-09-17T15:10:24.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,SCR,2021-09-17T20:16:15.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,SER,2021-09-18T01:21:00.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,ATC,2021-09-18T06:28:02.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,ATC,2021-09-18T11:36:30.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,SCR,2021-09-18T16:40:14.887Z,MOBILE,iOS
3d28d586-08d3-4629-bf6d-c09b3f483bcf,SCR,2021-09-19T02:57:24.887Z,MOBILE,iOS
2d38ddcb-424a-40da-8c3f-90065b769a4e,HP,2021-12-12T20:26:33.887Z,MOBILE,iOS
2d38ddcb-424a-40da-8c3f-90065b769a4e,ATC,2021-12-14T19:11:46.887Z,MOBILE,iOS
2d38ddcb-424a-40da-8c3f-90065b769a4e,ATC,2021-12-16T17:47:29.887Z,MOBILE,iOS
2d38ddcb-424a-40da-8c3f-90065b769a4e,SER,2021-12-16T17:53:02.887Z,MOBILE,iOS
2d38ddcb-424a-40da-8c3f-90065b769a4e,VI,2021-12-14T19:18:17.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,HP,2023-11-25T23:02:38.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,ATC,2023-11-26T01:04:03.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,CL,2023-11-26T01:03:57.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,ATC,2023-11-26T03:03:33.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,ATC,2023-11-26T05:05:24.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,CL,2023-11-26T07:06:34.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,SCR,2023-11-26T11:05:27.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,SER,2023-11-26T13:05:25.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,HP,2023-11-26T15:06:19.887Z,MOBILE,iOS
a36982b4-4a44-477c-b36a-dbad1be1d935,VI,2023-11-26T09:04:21.887Z,MOBILE,iOS
0ed1565a-1647-44af-bf88-c8deaf2cace8,SCR,2022-10-31T03:58:26.277Z,MOBILE,Android
a82e9d76-ffa7-457f-b497-9017e6a421fc,HP,2019-10-28T18:10:27.277Z,MOBILE,Android
a82e9d76-ffa7-457f-b497-9017e6a421fc,ATC,2019-10-31T20:11:12.277Z,MOBILE,Android
a82e9d76-ffa7-457f-b497-9017e6a421fc,SCR,2019-10-31T19:48:21.277Z,MOBILE,Android
a82e9d76-ffa7-457f-b497-9017e6a421fc,CL,2019-11-03T21:37:33.277Z,MOBILE,Android
a82e9d76-ffa7-457f-b497-9017e6a421fc,CL,2019-11-06T23:27:20.277Z,MOBILE,Android
a82e9d76-ffa7-457f-b497-9017e6a421fc,ATC,2019-11-10T01:23:08.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,HP,2020-11-10T12:21:28.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,ATC,2020-11-10T13:23:38.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,SER,2020-11-10T13:23:25.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,CL,2020-11-10T14:24:22.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,CL,2020-11-10T16:27:49.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,CL,2020-11-10T18:31:27.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,CL,2020-11-10T19:33:32.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,ATC,2020-11-10T21:36:07.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,ATC,2020-11-10T23:39:21.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,CL,2020-11-11T01:43:33.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,VI,2020-11-10T15:27:03.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,VI,2020-11-10T17:29:56.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,VI,2020-11-10T20:34:07.277Z,MOBILE,Android
6ef6bade-d320-4e25-b0a4-ebed60ad026d,VI,2020-11-10T22:38:03.277Z,MOBILE,Android
0ed1565a-1647-44af-bf88-c8deaf2cace8,HP,2022-10-30T20:39:14.277Z,MOBILE,Android
0ed1565a-1647-44af-bf88-c8deaf2cace8,ATC,2022-10-30T23:03:27.277Z,MOBILE,Android
0ed1565a-1647-44af-bf88-c8deaf2cace8,AP,2022-10-31T01:31:45.277Z,MOBILE,Android
0ed1565a-1647-44af-bf88-c8deaf2cace8,ATC,2022-10-30T23:03:48.277Z,MOBILE,Android
0ed1565a-1647-44af-bf88-c8deaf2cace8,CL,2022-10-31T01:31:25.277Z,MOBILE,Android
0ed1565a-1647-44af-bf88-c8deaf2cace8,VI,2022-10-31T06:19:41.277Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,HP,2019-11-15T23:08:26.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-16T18:57:02.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-17T14:45:01.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-18T10:34:26.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-19T06:19:29.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-20T02:02:31.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,AP,2019-11-20T21:46:04.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,SCR,2019-11-16T18:56:42.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,SCR,2019-11-17T14:41:58.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,CL,2019-11-18T10:29:44.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,CL,2019-11-19T06:13:06.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-20T01:55:41.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,SER,2019-11-21T17:36:04.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,HP,2019-11-23T09:01:38.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,SER,2019-11-24T04:43:28.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,SER,2019-11-26T16:08:32.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,CL,2019-11-27T11:58:27.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,ATC,2019-11-28T07:52:29.477Z,MOBILE,Android
27965221-bc73-4263-84b1-c414d36af2af,HP,2020-03-31T22:57:43.477Z,MOBILE,Android
27965221-bc73-4263-84b1-c414d36af2af,ATC,2020-04-02T13:54:07.477Z,MOBILE,Android
27965221-bc73-4263-84b1-c414d36af2af,SCR,2020-04-02T13:57:58.477Z,MOBILE,Android
27965221-bc73-4263-84b1-c414d36af2af,ATC,2020-04-04T04:54:02.477Z,MOBILE,Android
27965221-bc73-4263-84b1-c414d36af2af,CL,2020-04-05T19:53:22.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,VI,2019-11-20T21:44:37.477Z,MOBILE,Android
a4902e91-b36a-4c73-966a-0ef9dae96339,VI,2019-11-22T13:19:42.477Z,MOBILE,Android
8b6b682e-fda0-45c6-8290-535ecae3d993,HP,2021-06-16T08:28:57.477Z,MOBILE,Android
8b6b682e-fda0-45c6-8290-535ecae3d993,ATC,2021-06-23T12:34:06.477Z,MOBILE,Android
8b6b682e-fda0-45c6-8290-535ecae3d993,AP,2021-06-30T16:51:24.477Z,MOBILE,Android
8b6b682e-fda0-45c6-8290-535ecae3d993,ATC,2021-06-23T11:59:52.477Z,MOBILE,Android
9c38faa6-06d4-4b4b-a225-92b9c6a6b538,HP,2022-01-08T00:09:28.477Z,MOBILE,Android
9c38faa6-06d4-4b4b-a225-92b9c6a6b538,ATC,2022-01-16T05:25:51.477Z,MOBILE,Android
9c38faa6-06d4-4b4b-a225-92b9c6a6b538,CL,2022-01-24T11:41:31.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,HP,2022-04-04T14:09:11.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,ATC,2022-04-08T06:35:57.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,HP,2022-04-08T06:19:14.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,SCR,2022-04-15T15:23:33.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,SCR,2022-04-19T07:38:52.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,SER,2022-04-26T15:56:51.477Z,MOBILE,Android
9c38faa6-06d4-4b4b-a225-92b9c6a6b538,VI,2022-01-16T06:00:25.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,VI,2022-04-11T22:49:21.477Z,MOBILE,Android
0e59cb9e-4e3e-402d-a537-6baee3953971,VI,2022-04-22T23:50:21.477Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SCR,2022-10-13T22:08:04.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,HP,2022-09-21T15:51:39.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,ATC,2022-09-21T19:47:11.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,SCR,2022-09-21T19:52:32.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,SCR,2022-09-23T04:09:06.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,SER,2022-09-24T04:44:16.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-09-25T05:12:34.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-09-26T05:46:58.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,HP,2022-09-27T06:13:28.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-09-28T06:42:56.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,HP,2022-09-29T07:16:52.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-01T08:18:34.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,SER,2022-10-02T08:55:32.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-03T09:21:02.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,HP,2022-10-04T09:49:34.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-05T10:13:01.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-06T10:43:34.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-07T11:18:45.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-08T11:49:32.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-09T12:14:39.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,SCR,2022-10-10T12:44:44.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,CL,2022-10-11T13:10:14.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,HP,2022-10-13T21:56:32.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,ATC,2022-10-13T22:08:14.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,AP,2022-10-13T22:20:43.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,HP,2022-10-13T22:20:18.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,HP,2022-10-13T22:32:28.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SCR,2022-10-13T22:56:53.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SCR,2022-10-13T23:33:56.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,HP,2022-10-13T23:46:29.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-13T23:58:45.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T00:10:49.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T00:35:26.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,HP,2022-10-14T00:48:20.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T01:00:39.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T01:13:02.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T01:36:45.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T01:48:28.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SCR,2022-10-14T02:00:35.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SCR,2022-10-14T02:25:58.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SER,2022-10-14T02:38:12.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T02:50:46.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SCR,2022-10-14T03:03:12.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T03:15:43.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SER,2022-10-14T03:28:13.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,SER,2022-10-14T03:51:29.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,CL,2022-10-14T04:03:46.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,VP,2022-10-13T23:21:33.046Z,MOBILE,Android
8e134223-fb47-410f-b10f-aa96a0ec2ef2,VI,2022-09-30T07:46:20.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,VI,2022-10-13T22:44:37.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,VI,2022-10-13T23:08:54.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,VI,2022-10-14T00:23:05.046Z,MOBILE,Android
74c94037-42db-4920-858c-7339d83c8db2,VI,2022-10-14T02:13:17.046Z,MOBILE,Android
95b42a81-bbd6-41bf-83af-efed473de4a9,HP,2023-03-12T08:40:35.046Z,MOBILE,Android
95b42a81-bbd6-41bf-83af-efed473de4a9,ATC,2023-03-13T14:59:34.046Z,MOBILE,Android
95b42a81-bbd6-41bf-83af-efed473de4a9,SCR,2023-03-13T14:57:52.046Z,MOBILE,Android
95b42a81-bbd6-41bf-83af-efed473de4a9,VI,2023-03-14T21:20:58.046Z,MOBILE,Android
3aeb5360-ce3e-4604-832e-3d2e11d3c349,HP,2023-11-05T23:35:38.516Z,MOBILE,Android
3aeb5360-ce3e-4604-832e-3d2e11d3c349,ATC,2023-11-06T12:57:58.516Z,MOBILE,Android
3aeb5360-ce3e-4604-832e-3d2e11d3c349,AP,2023-11-07T02:19:31.516Z,MOBILE,Android
3aeb5360-ce3e-4604-832e-3d2e11d3c349,SCR,2023-11-06T12:54:33.516Z,MOBILE,Android
3aeb5360-ce3e-4604-832e-3d2e11d3c349,HP,2023-11-07T02:14:53.516Z,MOBILE,Android
3aeb5360-ce3e-4604-832e-3d2e11d3c349,SER,2023-11-07T15:33:14.516Z,MOBILE,Android
